state_name,assembly_constituency_number,assembly_constituency_name,candidate_name,candidate_sex,candidate_age,candidate_category,party_name,secured_votes,percentage_of_votes,total_voters,total_votes_in_state,PERCENT_VOTES_POLLED,candidate_position
Maharashtra,140,Ambernath ,Gaikwad Ramesh Kondiba,MALE,54,SC,IND,259,0.193400488,315581,133919,42.43569797,14
Maharashtra,140,Ambernath ,Vinod Manohar Salve,MALE,45,SC,BMUP,238,0.177719368,315581,133919,42.43569797,15
Maharashtra,140,Ambernath ,Deepak Chandrabhan Gade,MALE,28,SC,SMFB,235,0.175479208,315581,133919,42.43569797,16
Maharashtra,140,Ambernath ,Rajaram Vasant Jadhav,MALE,42,SC,BVA,214,0.159798087,315581,133919,42.43569797,17
Maharashtra,140,Ambernath ,Yatin Dattatray More,MALE,52,SC,IND,186,0.138889926,315581,133919,42.43569797,18
Maharashtra,141,Ulhasnagar,Ailani Kumar Uttamchand,MALE,62,GENERAL,BJP,43666,39.84087736,233324,109601,46.97373609,1
Maharashtra,141,Ulhasnagar,Jyoti Pappu Kalani,FEMALE,68,GENERAL,NCP,41662,38.01242689,233324,109601,46.97373609,2
Maharashtra,141,Ulhasnagar,Bhagwan Shankar Bhalerao,MALE,49,SC,IND,8260,7.536427587,233324,109601,46.97373609,3
Maharashtra,141,Ulhasnagar,Sajan Singh Labana,MALE,51,GENERAL,VBA,5689,5.190646071,233324,109601,46.97373609,4
Maharashtra,141,Ulhasnagar,NOTA,NOTA,0,NOTA,NOTA,4978,4.541929362,233324,109601,46.97373609,5
Maharashtra,141,Ulhasnagar,Adv. Rajendra Sahebrao Bhalerao,MALE,53,SC,BSP,941,0.858568809,233324,109601,46.97373609,6
Maharashtra,141,Ulhasnagar,Adv. Siddhart R. Sable,MALE,35,SC,IND,705,0.643242306,233324,109601,46.97373609,7
Maharashtra,141,Ulhasnagar,Adv. Raj Chandwani,MALE,28,GENERAL,IND,584,0.532841854,233324,109601,46.97373609,8
Maharashtra,141,Ulhasnagar,Jogender Singh (Sonupunjabi) Dharm Raj Khusar,MALE,32,GENERAL,BVA,552,0.50364504,233324,109601,46.97373609,9
Maharashtra,141,Ulhasnagar,Abdulgaffar Sheikh,MALE,65,GENERAL,IND,467,0.426091003,233324,109601,46.97373609,10
Maharashtra,141,Ulhasnagar,Kajal Kanayalal Mulchandani,FEMALE,35,GENERAL,IND,461,0.4206166,233324,109601,46.97373609,11
Maharashtra,141,Ulhasnagar,Adv. Rajkumar Soni,MALE,42,GENERAL,IND,286,0.260946524,233324,109601,46.97373609,12
Maharashtra,141,Ulhasnagar,Laxmi Videsh Valmiki,FEMALE,44,GENERAL,IND,271,0.247260518,233324,109601,46.97373609,13
Maharashtra,141,Ulhasnagar,Dnyaneshwar Lokhande Mahaaraz,MALE,37,GENERAL,IND,259,0.236311712,233324,109601,46.97373609,14
Maharashtra,141,Ulhasnagar,Sandeep (Bhau) Pandit Gaikwad,MALE,38,SC,IND,231,0.2107645,233324,109601,46.97373609,15
Maharashtra,141,Ulhasnagar,Milind Kamble,MALE,35,SC,IND,191,0.174268483,233324,109601,46.97373609,16
Maharashtra,141,Ulhasnagar,Ramesh Bansilal Mimrot,MALE,30,SC,BMUP,181,0.165144479,233324,109601,46.97373609,17
Maharashtra,141,Ulhasnagar,Bhatija Kamal Sunderdas,MALE,58,GENERAL,IND,125,0.114050054,233324,109601,46.97373609,18
Maharashtra,141,Ulhasnagar,Ibrahim Abdul Sattar Ansari,MALE,55,GENERAL,IND,92,0.08394084,233324,109601,46.97373609,19
Maharashtra,142,Kalyan East,Ganpat Kalu Gaikwad,MALE,51,GENERAL,BJP,60332,39.93856827,345802,151062,43.68453624,1
Maharashtra,142,Kalyan East,Dhananjay Baburao Bodare Alias Aaba,MALE,56,GENERAL,IND,48075,31.82468126,345802,151062,43.68453624,2
Maharashtra,142,Kalyan East,Prakash Balkrushna Tare,MALE,49,GENERAL,NCP,16757,11.09279634,345802,151062,43.68453624,3
Maharashtra,142,Kalyan East,Ashwini Vinayak Thorat-Dhumal,FEMALE,30,SC,VBA,12899,8.538878077,345802,151062,43.68453624,4
Maharashtra,142,Kalyan East,NOTA,NOTA,0,NOTA,NOTA,3690,2.442705644,345802,151062,43.68453624,5
Maharashtra,142,Kalyan East,Shailesh Rammurti Tiwari,MALE,42,GENERAL,IND,2014,1.333227417,345802,151062,43.68453624,6
Maharashtra,142,Kalyan East,Milind Chandrakant Belamkar,MALE,56,GENERAL,BSP,1281,0.847996187,345802,151062,43.68453624,7
Maharashtra,142,Kalyan East,Adv. Uday Rasal,MALE,47,SC,PHJSP,1002,0.663303809,345802,151062,43.68453624,8
Maharashtra,142,Kalyan East,Balaji Ramdas Gaikwad,MALE,36,GENERAL,IND,874,0.578570388,345802,151062,43.68453624,9
Maharashtra,142,Kalyan East,Devendra Jagdish Singh,MALE,50,GENERAL,IND,716,0.473977572,345802,151062,43.68453624,10
Maharashtra,142,Kalyan East,Akshay Manohar Mhatre,MALE,25,GENERAL,IND,572,0.378652474,345802,151062,43.68453624,11
Maharashtra,142,Kalyan East,Soni Devram Ahire,FEMALE,34,SC,IND,530,0.35084932,345802,151062,43.68453624,12
Maharashtra,142,Kalyan East,Narendra Waman More,MALE,54,SC,IND,472,0.312454489,345802,151062,43.68453624,13
Maharashtra,142,Kalyan East,Harishchandra Dattu Patil,MALE,60,GENERAL,SanS,400,0.26479194,345802,151062,43.68453624,14
Maharashtra,142,Kalyan East,Patel Yogesh Shivram,MALE,28,GENERAL,IND,327,0.216467411,345802,151062,43.68453624,15
Maharashtra,142,Kalyan East,Abhijeet Ravi Tribhuvan,MALE,25,SC,BMUP,327,0.216467411,345802,151062,43.68453624,16
Maharashtra,142,Kalyan East,Apeksha Arun Dalvi,FEMALE,35,SC,IND,255,0.168804862,345802,151062,43.68453624,17
Maharashtra,142,Kalyan East,Nandkumar Sambhaji Limkar,MALE,45,GENERAL,IND,182,0.120480333,345802,151062,43.68453624,18
Maharashtra,142,Kalyan East,Chikane Sachin Suryakant,MALE,38,SC,SMFB,182,0.120480333,345802,151062,43.68453624,19
Maharashtra,142,Kalyan East,Salvi Harshal Ravindra,MALE,29,GENERAL,IND,175,0.115846474,345802,151062,43.68453624,20
Maharashtra,143,Dombivali,Chavan Ravindra Dattatray,MALE,49,GENERAL,BJP,86227,59.33104891,356082,145332,40.81419448,1
Maharashtra,143,Dombivali,Mandar Shrikant Halbe,MALE,44,GENERAL,MNS,44916,30.90578813,356082,145332,40.81419448,2
Maharashtra,143,Dombivali,Radhika Milind Gupte (Ketkar),FEMALE,65,GENERAL,INC,6613,4.550271103,356082,145332,40.81419448,3
Maharashtra,143,Dombivali,NOTA,NOTA,0,NOTA,NOTA,4134,2.844521509,356082,145332,40.81419448,4
Maharashtra,143,Dombivali,Damodar Dnyanba Kakde,MALE,38,SC,BSP,2311,1.590152203,356082,145332,40.81419448,5
Maharashtra,143,Dombivali,Dr. Amitkumar Anandrao Goilkar,MALE,36,GENERAL,SBBGP,699,0.480967715,356082,145332,40.81419448,6
Maharashtra,143,Dombivali,Bhagwat Dhondiba Gaikwad,MALE,53,GENERAL,IND,432,0.297250433,356082,145332,40.81419448,7
Maharashtra,144,Kalyan Rural,Pramod (Raju) Ratan Patil,MALE,45,GENERAL,MNS,93927,47.45849207,424976,197914,46.57062987,1
Maharashtra,144,Kalyan Rural,Mhatre Ramesh Sukrya,MALE,66,GENERAL,SHS,86773,43.84379074,424976,197914,46.57062987,2
Maharashtra,144,Kalyan Rural,Amol Dhanraj Kendre,MALE,33,GENERAL,VBA,6199,3.132168518,424976,197914,46.57062987,3
Maharashtra,144,Kalyan Rural,NOTA,NOTA,0,NOTA,NOTA,6092,3.078104631,424976,197914,46.57062987,4
Maharashtra,144,Kalyan Rural,Shiva Krishnamurthy Iyer,MALE,57,GENERAL,IND,1156,0.58409208,424976,197914,46.57062987,5
Maharashtra,144,Kalyan Rural,Rakesh Kathod Patil,MALE,34,GENERAL,IND,899,0.454237699,424976,197914,46.57062987,6
Maharashtra,144,Kalyan Rural,Roshan Harishchandra Patil,MALE,32,GENERAL,PWPI,665,0.336004527,424976,197914,46.57062987,7
Maharashtra,144,Kalyan Rural,Pandagle Suresh Ram,MALE,44,SC,BVA,528,0.266782542,424976,197914,46.57062987,8
Maharashtra,144,Kalyan Rural,Chandrakant Vitthal Sonawane,MALE,35,SC,BMUP,458,0.231413644,424976,197914,46.57062987,9
Maharashtra,144,Kalyan Rural,Patil Vinaya Vishwanath,FEMALE,38,GENERAL,IND,440,0.222318785,424976,197914,46.57062987,10
Maharashtra,144,Kalyan Rural,Sudhakar Omprakash Thapliyal,MALE,43,GENERAL,AIFB,365,0.184423537,424976,197914,46.57062987,11
Maharashtra,144,Kalyan Rural,Krishnakant Chandrakant Ranpise,MALE,32,SC,IND,229,0.115706822,424976,197914,46.57062987,12
Maharashtra,144,Kalyan Rural,Jadhav Zumbar Lukas,MALE,50,SC,IND,183,0.092464404,424976,197914,46.57062987,13
Maharashtra,145,Mira Bhayandar,Geeta Bharat Jain,FEMALE,55,GENERAL,IND,79575,37.59993574,437178,211636,48.4095723,1
Maharashtra,145,Mira Bhayandar,Narendra Mehta,MALE,47,GENERAL,BJP,64049,30.26375475,437178,211636,48.4095723,2
Maharashtra,145,Mira Bhayandar,Muzaffar Hussain,MALE,53,GENERAL,INC,55939,26.43170349,437178,211636,48.4095723,3
Maharashtra,145,Mira Bhayandar,Haresh Eknath Sutar,MALE,34,GENERAL,MNS,3936,1.85979701,437178,211636,48.4095723,4
Maharashtra,145,Mira Bhayandar,NOTA,NOTA,0,NOTA,NOTA,2623,1.239392164,437178,211636,48.4095723,5
Maharashtra,145,Mira Bhayandar,CA Narendra Bhambwani,MALE,54,GENERAL,AAAP,2042,0.964864201,437178,211636,48.4095723,6
Maharashtra,145,Mira Bhayandar,Salim Abbas Khan,MALE,63,GENERAL,VBA,1421,0.671435862,437178,211636,48.4095723,7
Maharashtra,145,Mira Bhayandar,Kirtawade Vidhyadhar Bhimrao,MALE,52,GENERAL,BSP,576,0.272165416,437178,211636,48.4095723,8
Maharashtra,145,Mira Bhayandar,Jangam Pradeep Dilip,MALE,35,GENERAL,IND,527,0.249012455,437178,211636,48.4095723,9
Maharashtra,145,Mira Bhayandar,Faheem Ahmed Shaikh,MALE,26,GENERAL,NAP,515,0.243342343,437178,211636,48.4095723,10
Maharashtra,145,Mira Bhayandar,Ravindra Babasaheb Kharat,MALE,30,SC,IND,178,0.084106674,437178,211636,48.4095723,11
Maharashtra,145,Mira Bhayandar,Mahesh Desai,MALE,60,GENERAL,IND,129,0.060953713,437178,211636,48.4095723,12
Maharashtra,145,Mira Bhayandar,Birju Ramkumar Choudhary,MALE,48,GENERAL,SBSP,126,0.059536185,437178,211636,48.4095723,13
Maharashtra,146,Ovala - Majiwada,PRATAP BABURAO SARNAIK,MALE,55,GENERAL,SHS,117593,60.71854556,449717,193669,43.06463843,1
Maharashtra,146,Ovala - Majiwada,CHAVAN VIKRANT BHIMSEN,MALE,52,GENERAL,INC,33585,17.34144339,449717,193669,43.06463843,2
Maharashtra,146,Ovala - Majiwada,SANDEEP DINKAR PACHANGE,MALE,33,GENERAL,MNS,21132,10.91140038,449717,193669,43.06463843,3
Maharashtra,146,Ovala - Majiwada,DIVEKAR KISHOR TATERAO,MALE,38,GENERAL,VBA,6492,3.352111076,449717,193669,43.06463843,4
Maharashtra,146,Ovala - Majiwada,NOTA,NOTA,0,NOTA,NOTA,6054,3.125952011,449717,193669,43.06463843,5
Maharashtra,146,Ovala - Majiwada,SANAULLAH MAJHAR HUSAIN CHAUDHARI,MALE,43,GENERAL,IND,3360,1.734918856,449717,193669,43.06463843,6
Maharashtra,146,Ovala - Majiwada,VIKAS KRISHNA MUKADAM,MALE,40,GENERAL,SBBGP,1296,0.669182987,449717,193669,43.06463843,7
Maharashtra,146,Ovala - Majiwada,TIRPUDE UTTAM KISANRAO,MALE,64,GENERAL,BSP,1267,0.654208985,449717,193669,43.06463843,8
Maharashtra,146,Ovala - Majiwada,ATULLA ZAKAULLA KHAN,MALE,41,GENERAL,BMUP,719,0.371251981,449717,193669,43.06463843,9
Maharashtra,146,Ovala - Majiwada,RAVINDRA SITARAM DUNGHAV,MALE,45,SC,IND,529,0.273146451,449717,193669,43.06463843,10
Maharashtra,146,Ovala - Majiwada,SAGAR RAVINDRA SALUNKHE,MALE,30,GENERAL,MAHKRS,467,0.241133067,449717,193669,43.06463843,11
Maharashtra,146,Ovala - Majiwada,DHEERAJ PANDEY,MALE,34,GENERAL,IND,391,0.201890855,449717,193669,43.06463843,12
Maharashtra,146,Ovala - Majiwada,SALMAN AZIMULLA HASHMI,MALE,34,GENERAL,IND,338,0.174524575,449717,193669,43.06463843,13
Maharashtra,146,Ovala - Majiwada,RAMPRAVESH M. CHAUBEY,MALE,64,GENERAL,JP,264,0.136315053,449717,193669,43.06463843,14
Maharashtra,146,Ovala - Majiwada,SANTOSH PANDIT KATARNAVARE,MALE,49,SC,APoI,182,0.093974771,449717,193669,43.06463843,15
Maharashtra,147,Kopri-Pachpakhadi,EKNATH SAMBHAJI SHINDE,MALE,55,GENERAL,SHS,113497,65.35511511,352995,173662,49.19673083,1
Maharashtra,147,Kopri-Pachpakhadi,GHADIGAONKAR SANJAY PANDURANG,MALE,44,GENERAL,INC,24197,13.93338785,352995,173662,49.19673083,2
Maharashtra,147,Kopri-Pachpakhadi,MAHESH PARSHURAM KADAM,MALE,39,GENERAL,MNS,21513,12.38785687,352995,173662,49.19673083,3
Maharashtra,147,Kopri-Pachpakhadi,BAGWE UNMESH B.,MALE,52,GENERAL,VBA,5925,3.411799933,352995,173662,49.19673083,4
Maharashtra,147,Kopri-Pachpakhadi,NOTA,NOTA,0,NOTA,NOTA,5147,2.96380325,352995,173662,49.19673083,5
Maharashtra,147,Kopri-Pachpakhadi,PRABHAKAR BABURAO WAGH,MALE,49,SC,BSP,1047,0.602895279,352995,173662,49.19673083,6
Maharashtra,147,Kopri-Pachpakhadi,VIJAY DYANOBA GHATE,MALE,50,SC,RBS,699,0.402506017,352995,173662,49.19673083,7
Maharashtra,147,Kopri-Pachpakhadi,SUREN (BABU) ANANT KOLI,MALE,61,GENERAL,RMGP,594,0.34204374,352995,173662,49.19673083,8
Maharashtra,147,Kopri-Pachpakhadi,RAVINDRA SHIVRAM SALUNKHE,MALE,55,GENERAL,MAHKRS,377,0.217088367,352995,173662,49.19673083,9
Maharashtra,147,Kopri-Pachpakhadi,LEELA PRABHULAL CHAVAN,FEMALE,58,GENERAL,IND,250,0.143957803,352995,173662,49.19673083,10
Maharashtra,147,Kopri-Pachpakhadi,TUSHAR DASHRATH LOGADE,MALE,37,GENERAL,IND,238,0.137047829,352995,173662,49.19673083,11
Maharashtra,147,Kopri-Pachpakhadi,SADHANA SUDHAKAR SHINDE,FEMALE,63,SC,APoI,178,0.102497956,352995,173662,49.19673083,12
Maharashtra,148,Thane,KELKAR SANJAY MUKUND,MALE,63,GENERAL,BJP,92298,51.77776032,337846,178258,52.76309324,1
Maharashtra,148,Thane,AVINASH ANANT JADHAV,MALE,37,GENERAL,MNS,72874,40.88119467,337846,178258,52.76309324,2
Maharashtra,148,Thane,NOTA,NOTA,0,NOTA,NOTA,5547,3.111781799,337846,178258,52.76309324,3
Maharashtra,148,Thane,EKNATH ANANDA JADHAV (BHAU),MALE,51,GENERAL,IND,3996,2.241694622,337846,178258,52.76309324,4
Maharashtra,148,Thane,KEDARNATH RUPARAM BHARTI,MALE,55,GENERAL,BSP,2333,1.308777166,337846,178258,52.76309324,5
Maharashtra,148,Thane,GODBOLE YOGESH VISHWANATH (SAMIR),MALE,41,GENERAL,BAHUMP,1210,0.678791415,337846,178258,52.76309324,6
Maharashtra,149,Mumbra-Kalwa,AWHAD JITENDRA SATISH,MALE,56,GENERAL,NCP,109283,61.03490645,357578,179050,50.07299107,1
Maharashtra,149,Mumbra-Kalwa,DEEPALI JAHANGIR SAYED,FEMALE,41,GENERAL,SHS,33644,18.79028204,357578,179050,50.07299107,2
Maharashtra,149,Mumbra-Kalwa,ABU ALTAMASH FAIZI,MALE,50,GENERAL,AAAP,30520,17.04551801,357578,179050,50.07299107,3
Maharashtra,149,Mumbra-Kalwa,NOTA,NOTA,0,NOTA,NOTA,2591,1.447081821,357578,179050,50.07299107,4
Maharashtra,149,Mumbra-Kalwa,FARHAT MOHD AMIN SHAIKH,FEMALE,26,GENERAL,IUML,717,0.400446803,357578,179050,50.07299107,5
Maharashtra,149,Mumbra-Kalwa,KALPANA PANDHARINATH GAIKWAD,FEMALE,45,SC,IND,561,0.313320302,357578,179050,50.07299107,6
Maharashtra,149,Mumbra-Kalwa,MOHAMMAD YUSUF MOHAMMAD FAROOQ KHAN,MALE,43,GENERAL,IND,498,0.278134599,357578,179050,50.07299107,7
Maharashtra,149,Mumbra-Kalwa,NAAZ MOHAMMED AHMED KHAN,FEMALE,40,GENERAL,BAHUMP,313,0.174811505,357578,179050,50.07299107,8
Maharashtra,149,Mumbra-Kalwa,SANTOSH BHIKAJI BHALERAO,MALE,42,SC,APoI,293,0.163641441,357578,179050,50.07299107,9
Maharashtra,149,Mumbra-Kalwa,PRADIP TUKARAM JANGAM,MALE,60,SC,IND,291,0.162524435,357578,179050,50.07299107,10
Maharashtra,149,Mumbra-Kalwa,ABDUL RAUF MOHAMMED HANIF‍ MEMON,MALE,44,GENERAL,IND,178,0.099413572,357578,179050,50.07299107,11
Maharashtra,149,Mumbra-Kalwa,QAISAR RAZA HUSAINI SHAIKH,MALE,51,GENERAL,IND,161,0.089919017,357578,179050,50.07299107,12
Maharashtra,150,Airoli,GANESH NAIK,MALE,69,GENERAL,BJP,114645,58.36608561,461489,196424,42.56309468,1
Maharashtra,150,Airoli,GANESH RAGHU SHINDE,MALE,57,GENERAL,NCP,36154,18.40610109,461489,196424,42.56309468,2
Maharashtra,150,Airoli,NILESH ARUN BANKHELE,MALE,42,GENERAL,MNS,22818,11.61670672,461489,196424,42.56309468,3
Maharashtra,150,Airoli,DR. PRAKASH DHOKANE,MALE,56,GENERAL,VBA,13424,6.834195414,461489,196424,42.56309468,4
Maharashtra,150,Airoli,NOTA,NOTA,0,NOTA,NOTA,5213,2.653952674,461489,196424,42.56309468,5
Maharashtra,150,Airoli,JAISWAL RAJESH GANGAPRASAD,MALE,42,GENERAL,BSP,1376,0.700525394,461489,196424,42.56309468,6
Maharashtra,150,Airoli,HEMANT KISAN PATIL,MALE,45,GENERAL,IND,845,0.43019183,461489,196424,42.56309468,7
Maharashtra,150,Airoli,JADHAV DIGAMBAR VITTHAL,MALE,38,SC,SanS,817,0.415936953,461489,196424,42.56309468,8
Maharashtra,150,Airoli,SANGEETA HANUMANT TAKALKAR,FEMALE,41,GENERAL,RBS,320,0.162912882,461489,196424,42.56309468,9
Maharashtra,150,Airoli,HARJEET SINGH KUMAR,MALE,47,GENERAL,INNP,305,0.155276341,461489,196424,42.56309468,10
Maharashtra,150,Airoli,ADV.BAPU POL,MALE,37,SC,IND,260,0.132366717,461489,196424,42.56309468,11
Maharashtra,150,Airoli,VINAY DUBEY,MALE,33,GENERAL,IND,247,0.125748381,461489,196424,42.56309468,12
Maharashtra,151,Belapur,MANDA VIJAY MHATRE,FEMALE,63,GENERAL,BJP,87858,50.34063497,385993,174527,45.21506867,1
Maharashtra,151,Belapur,ASHOK ANKUSH GAWADE,MALE,61,GENERAL,NCP,44261,25.36054593,385993,174527,45.21506867,2
Maharashtra,151,Belapur,GAJANAN SHRIKRISHNA KALE,MALE,40,GENERAL,MNS,27618,15.82448561,385993,174527,45.21506867,3
Maharashtra,151,Belapur,NOTA,NOTA,0,NOTA,NOTA,3804,2.179605448,385993,174527,45.21506867,4
Maharashtra,151,Belapur,GAUTAM DURYODHAN GAIKWAD,MALE,33,SC,IND,3031,1.736694036,385993,174527,45.21506867,5
Maharashtra,151,Belapur,CHANDRASHEKHAR JANARDAN RANADE,MALE,64,GENERAL,IND,2648,1.51724375,385993,174527,45.21506867,6
Maharashtra,151,Belapur,AVHAD SACHIN BHARAT,MALE,33,SC,BSP,1556,0.891552596,385993,174527,45.21506867,7
Maharashtra,151,Belapur,SHANTARAM KUKRA SHETTY,MALE,65,GENERAL,IND,510,0.292218396,385993,174527,45.21506867,8
Maharashtra,151,Belapur,AHUJA UMA,FEMALE,46,GENERAL,IND,485,0.277893965,385993,174527,45.21506867,9
Maharashtra,151,Belapur,APPASAHEB VISHNU KSHIRSAGAR,MALE,47,GENERAL,RBS,477,0.273310147,385993,174527,45.21506867,10
Maharashtra,151,Belapur,SANTOSH R. KAMBLE,MALE,45,SC,IND,458,0.262423579,385993,174527,45.21506867,11
Maharashtra,151,Belapur,Dr. AJAYKUMAR UPADHYAY,MALE,46,GENERAL,JUVJANP,452,0.258985716,385993,174527,45.21506867,12
Maharashtra,151,Belapur,KIRAN ARUN WAGHMARE,MALE,29,SC,IND,278,0.159287675,385993,174527,45.21506867,13
Maharashtra,151,Belapur,BHAGWAT JITAN SHARMA,MALE,51,GENERAL,IND,270,0.154703857,385993,174527,45.21506867,14
Maharashtra,151,Belapur,HARJEET SINGH KUMAR,MALE,47,GENERAL,INNP,259,0.148401107,385993,174527,45.21506867,15
Maharashtra,151,Belapur,VIJAY JAGANNATH MANE,MALE,48,GENERAL,IND,230,0.131784767,385993,174527,45.21506867,16
Maharashtra,151,Belapur,MUKESH THAKUR,MALE,42,GENERAL,IND,228,0.130638812,385993,174527,45.21506867,17
Maharashtra,151,Belapur,BHANUDAS DHOTRE (SATARAKAR),MALE,69,GENERAL,RRP,104,0.059589634,385993,174527,45.21506867,18
Maharashtra,152,Borivali,Sunil Dattatraya Rane,MALE,56,GENERAL,BJP,123712,74.54146682,301446,165964,55.05596359,1
Maharashtra,152,Borivali,Kumar Khilare,MALE,52,GENERAL,INC,28691,17.28748403,301446,165964,55.05596359,2
Maharashtra,152,Borivali,NOTA,NOTA,0,NOTA,NOTA,10095,6.082644429,301446,165964,55.05596359,3
Maharashtra,152,Borivali,Rajesh Ramkisan Mallah,MALE,43,GENERAL,BSP,2232,1.344869972,301446,165964,55.05596359,4
Maharashtra,152,Borivali,Dhirubhai Gohil,MALE,55,GENERAL,SVPP,1234,0.743534742,301446,165964,55.05596359,5
Maharashtra,153,Dahisar,Chaudhary Manisha Ashok,FEMALE,58,GENERAL,BJP,87607,64.86812682,255297,135054,52.90073914,1
Maharashtra,153,Dahisar,Arun Sawant,MALE,54,GENERAL,INC,23690,17.5411317,255297,135054,52.90073914,2
Maharashtra,153,Dahisar,Rajesh Gangaram Yerunkar,MALE,46,GENERAL,MNS,17052,12.62606069,255297,135054,52.90073914,3
Maharashtra,153,Dahisar,NOTA,NOTA,0,NOTA,NOTA,4222,3.126156945,255297,135054,52.90073914,4
Maharashtra,153,Dahisar,Adv. Harshatai Chowkekar,FEMALE,44,GENERAL,BSP,1015,0.751551231,255297,135054,52.90073914,5
Maharashtra,153,Dahisar,Andrew John Fernandes,MALE,58,GENERAL,HBP,550,0.40724451,255297,135054,52.90073914,6
Maharashtra,153,Dahisar,Mahesh Pandurang Jadhav,MALE,38,GENERAL,SBBGP,346,0.256193819,255297,135054,52.90073914,7
Maharashtra,153,Dahisar,Radheshyam Harishankar Vishwakarma,MALE,41,GENERAL,NJANP,291,0.215469368,255297,135054,52.90073914,8
Maharashtra,153,Dahisar,Dharmendra Rammurat Pandey,MALE,43,GENERAL,IND,281,0.208064922,255297,135054,52.90073914,9
Maharashtra,154,Magathane,Prakash Rajaram Surve,MALE,57,GENERAL,SHS,90206,59.59226277,274102,151372,55.22469738,1
Maharashtra,154,Magathane,Nayan Pradeep Kadam,MALE,45,GENERAL,MNS,41060,27.12522792,274102,151372,55.22469738,2
Maharashtra,154,Magathane,Manishankar Gaurishankar Singh Chauhan,MALE,45,GENERAL,NCP,7339,4.848320693,274102,151372,55.22469738,3
Maharashtra,154,Magathane,NOTA,NOTA,0,NOTA,NOTA,4849,3.203366541,274102,151372,55.22469738,4
Maharashtra,154,Magathane,Sadanand Prabhakar Mane,MALE,25,SC,IND,3354,2.215733425,274102,151372,55.22469738,5
Maharashtra,154,Magathane,Devendra Muratsingh Thakur,MALE,39,GENERAL,IND,1534,1.013397458,274102,151372,55.22469738,6
Maharashtra,154,Magathane,Rajaram Bhiwrao Jadhav,MALE,66,GENERAL,BSP,1246,0.8231377,274102,151372,55.22469738,7
Maharashtra,154,Magathane,Manoj Vasant Bamne,MALE,39,SC,BMUP,673,0.444600058,274102,151372,55.22469738,8
Maharashtra,154,Magathane,Sunil Shreehari Mandve,MALE,41,GENERAL,IND,581,0.383822636,274102,151372,55.22469738,9
Maharashtra,154,Magathane,Vijaykumar Suryaprasad Mishra,MALE,46,GENERAL,NAP,530,0.350130804,274102,151372,55.22469738,10
Maharashtra,155,Mulund,Kotecha Mihir Chandrakant,MALE,45,GENERAL,BJP,87253,56.46091227,287173,154537,53.81320667,1
Maharashtra,155,Mulund,Harshala Rajesh Chavan,FEMALE,43,GENERAL,MNS,29905,19.35135275,287173,154537,53.81320667,2
Maharashtra,155,Mulund,Govind Singh,MALE,74,GENERAL,INC,23854,15.4357856,287173,154537,53.81320667,3
Maharashtra,155,Mulund,NOTA,NOTA,0,NOTA,NOTA,5200,3.364889962,287173,154537,53.81320667,4
Maharashtra,155,Mulund,Shashikant Rohidas Mokal,MALE,38,SC,VBA,4756,3.077580126,287173,154537,53.81320667,5
Maharashtra,155,Mulund,(Anna) Shreerang Anna Kamble,MALE,73,SC,BSP,951,0.615386606,287173,154537,53.81320667,6
Maharashtra,155,Mulund,Commander Sadanand Champakrao Manekar (Retd.),MALE,52,GENERAL,IND,826,0.534499829,287173,154537,53.81320667,7
Maharashtra,155,Mulund,Nilesh Chavan,MALE,44,GENERAL,JANADIP,484,0.313193604,287173,154537,53.81320667,8
Maharashtra,155,Mulund,Deshpande Sanjay Saoji,MALE,55,SC,IND,320,0.207070151,287173,154537,53.81320667,9
Maharashtra,155,Mulund,Keshav (Kailas) Joshi,MALE,47,GENERAL,IND,316,0.204481775,287173,154537,53.81320667,10
Maharashtra,155,Mulund,(Bhau) Salu Pawar,MALE,44,GENERAL,IND,270,0.17471544,287173,154537,53.81320667,11
Maharashtra,155,Mulund,Goroba Babasaheb Naykile,MALE,41,GENERAL,APoI,157,0.101593793,287173,154537,53.81320667,12
Maharashtra,155,Mulund,Meena Jagdish Sutrakar,FEMALE,60,GENERAL,IND,149,0.096417039,287173,154537,53.81320667,13
Maharashtra,155,Mulund,Nandkumar Birbal Singh,MALE,45,GENERAL,IND,96,0.062121045,287173,154537,53.81320667,14
Maharashtra,156,Vikhroli,Raut Sunil Rajaram,MALE,54,GENERAL,SHS,62794,49.07659964,231104,127951,55.365117,1
Maharashtra,156,Vikhroli,Dhananjay (Dada) Pisal,MALE,64,GENERAL,NCP,34953,27.31748873,231104,127951,55.365117,2
Maharashtra,156,Vikhroli,Vinod Ramchandra Shinde,MALE,47,GENERAL,MNS,16042,12.53761205,231104,127951,55.365117,3
Maharashtra,156,Vikhroli,Siddharth Mokle,MALE,35,GENERAL,VBA,9150,7.151175059,231104,127951,55.365117,4
Maharashtra,156,Vikhroli,NOTA,NOTA,0,NOTA,NOTA,3168,2.475947824,231104,127951,55.365117,5
Maharashtra,156,Vikhroli,Shailesh Vivekanand Sonawane,MALE,41,SC,BSP,834,0.651812022,231104,127951,55.365117,6
Maharashtra,156,Vikhroli,Shashank Tulshiram Yadav,MALE,47,SC,IND,362,0.282920806,231104,127951,55.365117,7
Maharashtra,156,Vikhroli,Lumbini Siddharth Bhosale,FEMALE,26,SC,PRBHPRP,247,0.193042649,231104,127951,55.365117,8
